t,close
2001-08-03,35.09098434448242
2001-08-06,34.60335922241211
2001-08-07,34.63947677612305
2001-08-08,33.86289978027344
2001-08-09,34.20604705810547
2001-08-10,34.16991424560547
2001-08-13,34.45886993408203
2001-08-14,34.56724548339844
2001-08-15,34.52390670776367
2001-08-16,34.747840881347656
2001-08-17,34.20604705810547
2001-08-20,34.58530807495117
2001-08-21,33.98931121826172
2001-08-22,34.440818786621094
2001-08-23,33.98931121826172
2001-08-24,34.711708068847656
2001-08-27,34.58530807495117
2001-08-28,34.20604705810547
2001-08-29,34.06155776977539
2001-08-30,33.63173294067383
2001-08-31,33.91346740722656
2001-09-04,33.591983795166016
2001-09-05,33.357215881347656
2001-09-06,32.580604553222656
2001-09-07,31.977407455444336
2001-09-10,31.731800079345703
2001-09-17,30.160564422607422
2001-09-18,29.672922134399414
2001-09-19,28.954132080078125
2001-09-20,27.852447509765625
2001-09-21,27.32870864868164
2001-09-24,28.173925399780273
2001-09-25,28.517066955566406
2001-09-26,28.09445571899414
2001-09-27,28.545970916748047
2001-09-28,28.968584060668945
2001-10-01,28.82140350341797
2001-10-02,29.13680076599121
2001-10-03,29.80023956298828
2001-10-04,30.097524642944336
2001-10-05,29.945234298706055
2001-10-08,29.673357009887695
2001-10-09,29.42683219909668
2001-10-10,30.452787399291992
2001-10-11,30.94220733642578
2001-10-12,30.844324111938477
2001-10-15,30.960323333740234
2001-10-16,31.37726402282715
2001-10-17,30.489028930664062
2001-10-18,30.293277740478516
2001-10-19,30.670305252075195
2001-10-22,30.945831298828125
2001-10-23,30.742815017700195
2001-10-24,30.94220733642578
2001-10-25,31.63102149963379
2001-10-26,31.63102149963379
2001-10-29,30.996606826782227
2001-10-30,30.34401512145996
2001-10-31,30.851587295532227
2001-11-01,31.395374298095703
2001-11-02,31.1778621673584
2001-11-05,31.63102149963379
2001-11-06,32.08417892456055
2001-11-07,31.866674423217773
2001-11-08,31.794158935546875
2001-11-09,31.685405731201172
2001-11-12,31.81229019165039
2001-11-13,32.39234161376953
2001-11-14,32.714996337890625
2001-11-15,32.59172439575195
2001-11-16,32.624385833740234
2001-11-19,32.99052429199219
2001-11-20,32.802005767822266
2001-11-21,32.68961715698242
2001-11-23,33.164546966552734
2001-11-26,33.33492660522461
2001-11-27,33.226165771484375
2001-11-28,32.646121978759766
2001-11-29,33.60682678222656
2001-11-30,33.208045959472656
2001-12-03,32.99052429199219
2001-12-04,33.7518310546875
2001-12-05,34.49504089355469
2001-12-06,34.98444747924805
2001-12-07,34.71980285644531
2001-12-10,34.11799240112305
2001-12-11,34.31377410888672
2001-12-12,34.368160247802734
2001-12-13,33.75547790527344
2001-12-14,34.14087677001953
2001-12-17,34.795318603515625
2001-12-18,35.10438537597656
2001-12-19,34.83169174194336
2001-12-20,34.28631591796875
2001-12-21,34.97713088989258
2001-12-24,35.1407356262207
2001-12-26,35.44980239868164
2001-12-27,35.59521484375
2001-12-28,35.631587982177734
2001-12-31,35.03165817260742
2002-01-02,35.35525131225586
2002-01-03,35.846107482910156
2002-01-04,36.15877151489258
2002-01-07,35.57704544067383
2002-01-08,35.995174407958984
2002-01-09,35.631587982177734
2002-01-10,35.849735260009766
2002-01-11,35.413414001464844
2002-01-14,34.8862190246582
2002-01-15,35.12254333496094
2002-01-16,34.40994644165039
2002-01-17,34.57717514038086
2002-01-18,34.14087677001953
2002-01-22,33.922733306884766
2002-01-23,34.39537048339844
2002-01-24,34.66807556152344
2002-01-25,34.64263916015625
2002-01-28,34.868045806884766
2002-01-29,34.25358200073242
2002-01-30,34.6826171875
2002-01-31,34.97713088989258
2002-02-01,34.77714157104492
2002-02-04,33.95907211303711
2002-02-05,33.82818603515625
2002-02-06,33.450069427490234
2002-02-07,33.013763427734375
2002-02-08,33.88636016845703
2002-02-11,34.03541564941406
2002-02-12,34.108154296875
2002-02-13,34.43174362182617
2002-02-14,33.99543762207031
2002-02-15,33.944522857666016
2002-02-19,33.28645706176758
2002-02-20,33.8499870300293
2002-02-21,33.12646484375
2002-02-22,33.722740173339844
2002-02-25,33.933616638183594
2002-02-26,34.09362030029297
2002-02-27,34.249942779541016
2002-02-28,33.88636016845703
2002-03-01,34.722618103027344
2002-03-04,35.26799774169922
2002-03-05,35.347991943359375
2002-03-06,35.777008056640625
2002-03-07,35.81336212158203
2002-03-08,36.17557144165039
2002-03-11,36.18284606933594
2002-03-12,36.12461853027344
2002-03-13,35.818824768066406
2002-03-14,35.98265075683594
2002-03-15,36.12823486328125
2002-03-18,36.33210754394531
2002-03-19,36.56504821777344
2002-03-20,35.98990249633789
2002-03-21,36.59418487548828
2002-03-22,36.328468322753906
2002-03-25,35.888004302978516
2002-03-26,36.29204559326172
2002-03-27,36.630584716796875
2002-03-28,36.43765640258789
2002-04-01,36.47406005859375
2002-04-02,36.2410774230957
2002-04-03,35.98265075683594
2002-04-04,36.12461853027344
2002-04-05,36.07364273071289
2002-04-08,36.525001525878906
2002-04-09,36.39033126831055
2002-04-10,37.09287643432617
2002-04-11,36.499549865722656
2002-04-12,37.3112678527832
2002-04-15,37.03826904296875
2002-04-16,37.96651077270508
2002-04-17,37.646183013916016
2002-04-18,37.48603057861328
2002-04-19,37.45691680908203
2002-04-22,36.96183395385742
2002-04-23,37.09287643432617
2002-04-24,36.77983093261719
2002-04-25,36.878108978271484
2002-04-26,36.171905517578125
2002-04-29,36.28114318847656
2002-04-30,36.87445831298828
2002-05-01,37.129276275634766
2002-05-02,37.256690979003906
2002-05-03,37.09287643432617
2002-05-06,36.38304138183594
2002-05-07,36.12094497680664
2002-05-08,36.98368453979492
2002-05-09,36.31025314331055
2002-05-10,35.720550537109375
2002-05-13,36.18284606933594
2002-05-14,37.27488327026367
2002-05-15,37.238487243652344
2002-05-16,36.798030853271484
2002-05-17,36.91087341308594
2002-05-20,36.4449462890625
2002-05-21,35.89164352416992
2002-05-22,35.6732292175293
2002-05-23,36.38304138183594
2002-05-24,35.807899475097656
2002-05-28,35.71690368652344
2002-05-29,35.26187515258789
2002-05-30,35.3892936706543
2002-05-31,35.12721252441406
2002-06-03,34.30817794799805
2002-06-04,34.315460205078125
2002-06-05,34.43558883666992
2002-06-06,33.76582336425781
2002-06-07,34.07158660888672
2002-06-10,34.03517150878906
2002-06-11,33.48917007446289
2002-06-12,33.598358154296875
2002-06-13,33.1251335144043
2002-06-14,33.39558792114258
2002-06-17,34.17300033569336
2002-06-18,34.26789855957031
2002-06-19,33.57809829711914
2002-06-20,33.505088806152344
2002-06-21,33.432106018066406
2002-06-24,33.32624816894531
2002-06-25,32.85542678833008
2002-06-26,32.83719253540039
2002-06-27,33.46859359741211
2002-06-28,33.08536148071289
2002-07-01,32.410152435302734
2002-07-02,31.43564796447754
2002-07-03,31.059728622436523
2002-07-05,32.0889778137207
2002-07-08,31.42472267150879
2002-07-09,31.30427360534668
2002-07-10,30.442922592163086
2002-07-11,30.20568084716797
2002-07-12,29.94654655456543
2002-07-15,29.760395050048828
2002-07-16,29.563325881958008
2002-07-17,29.83704948425293
2002-07-18,28.7968692779541
2002-07-19,28.194660186767578
2002-07-22,27.6325740814209
2002-07-23,26.1872501373291
2002-07-24,27.73841094970703
2002-07-25,27.519432067871094
2002-07-26,27.95740509033203
2002-07-29,29.034099578857422
2002-07-30,29.121686935424805
2002-07-31,28.66910743713379
2002-08-01,28.249393463134766
2002-08-02,27.362485885620117
2002-08-05,26.632526397705078
2002-08-06,27.793149948120117
2002-08-07,27.899003982543945
2002-08-08,28.347936630249023
2002-08-09,28.107046127319336
2002-08-12,28.1763973236084
2002-08-13,27.373441696166992
2002-08-14,28.351577758789062
2002-08-15,28.380783081054688
2002-08-16,28.815105438232422
2002-08-19,29.216585159301758
2002-08-20,29.070579528808594
2002-08-21,29.665512084960938
2002-08-22,29.855300903320312
2002-08-23,29.070579528808594
2002-08-26,29.599802017211914
2002-08-27,29.034099578857422
2002-08-28,28.468366622924805
2002-08-29,28.680068969726562
2002-08-30,28.486629486083984
2002-09-03,27.647165298461914
2002-09-04,28.231136322021484
2002-09-05,27.665424346923828
2002-09-06,28.577865600585938
2002-09-09,28.490266799926758
2002-09-10,28.66910743713379
2002-09-11,28.577865600585938
2002-09-12,28.103395462036133
2002-09-13,28.453481674194336
2002-09-16,28.1239013671875
2002-09-17,27.739402770996094
2002-09-18,27.666162490844727
2002-09-19,26.655441284179688
2002-09-20,26.76898765563965
2002-09-23,26.109817504882812
2002-09-24,25.908416748046875
2002-09-25,26.695722579956055
2002-09-26,27.047273635864258
2002-09-27,26.384450912475586
2002-09-30,26.20136260986328
2002-10-01,27.043615341186523
2002-10-02,26.384450912475586
2002-10-03,26.098844528198242
2002-10-04,25.377431869506836
2002-10-07,24.696306228637695
2002-10-08,24.883058547973633
2002-10-09,23.839401245117188
2002-10-10,24.53517723083496
2002-10-11,25.15770149230957
2002-10-14,25.326156616210938
2002-10-15,26.34783935546875
2002-10-16,25.688695907592773
2002-10-17,26.45770835876465
2002-10-18,26.51264190673828
2002-10-21,26.86052894592285
2002-10-22,26.51629066467285
2002-10-23,26.937421798706055
2002-10-24,26.67743682861328
2002-10-25,27.259681701660156
2002-10-28,26.95207405090332
2002-10-29,26.875165939331055
2002-10-30,27.336585998535156
2002-10-31,27.28165054321289
2002-11-01,27.922487258911133
2002-11-04,28.164180755615234
2002-11-05,28.211793899536133
2002-11-06,28.691509246826172
2002-11-07,28.0103816986084
2002-11-08,27.629541397094727
2002-11-11,26.959386825561523
2002-11-12,27.391504287719727
2002-11-13,27.537982940673828
2002-11-14,28.134885787963867
2002-11-15,28.1239013671875
2002-11-18,27.907854080200195
2002-11-19,27.808969497680664
2002-11-20,28.54503631591797
2002-11-21,29.10165786743164
2002-11-22,29.30305290222168
2002-11-25,29.497148513793945
2002-11-26,29.16754913330078
2002-11-27,29.962202072143555
2002-11-29,29.592348098754883
2002-12-02,29.81938362121582
2002-12-03,29.295726776123047
2002-12-04,29.006444931030273
2002-12-05,28.870941162109375
2002-12-06,28.988142013549805
2002-12-09,28.219125747680664
2002-12-10,28.768400192260742
2002-12-11,28.80135154724121
2002-12-12,28.91853904724121
2002-12-13,28.35188102722168
2002-12-16,28.85968780517578
2002-12-17,28.55425453186035
2002-12-18,28.09798240661621
2002-12-19,28.0280704498291
2002-12-20,28.34451675415039
2002-12-23,28.53585433959961
2002-12-24,28.480670928955078
2002-12-26,28.480670928955078
2002-12-27,28.017030715942383
2002-12-30,27.928722381591797
2002-12-31,27.895606994628906
2003-01-02,28.66464614868164
2003-01-03,28.61681365966797
2003-01-06,28.951658248901367
2003-01-07,28.80080795288086
2003-01-08,28.513782501220703
2003-01-09,28.933263778686523
2003-01-10,28.995834350585938
2003-01-13,29.062061309814453
2003-01-14,29.08046531677246
2003-01-15,29.01422691345215
2003-01-16,28.9737606048584
2003-01-17,28.429161071777344
2003-01-21,28.017030715942383
2003-01-22,27.774168014526367
2003-01-23,27.947105407714844
2003-01-24,27.36941146850586
2003-01-27,26.953601837158203
2003-01-28,27.174379348754883
2003-01-29,27.38043975830078
2003-01-30,26.935211181640625
2003-01-31,27.317880630493164
2003-02-03,27.08238983154297
2003-02-04,27.08238983154297
2003-02-05,26.880001068115234
2003-02-06,26.732830047607422
2003-02-07,26.243427276611328
2003-02-10,26.515714645385742
2003-02-11,26.44211769104004
2003-02-12,26.070476531982422
2003-02-13,26.00056266784668
2003-02-14,26.236068725585938
2003-02-18,26.76225471496582
2003-02-19,26.438457489013672
2003-02-20,26.383256912231445
2003-02-21,26.611391067504883
2003-02-24,26.202957153320312
2003-02-25,26.44211769104004
2003-02-26,26.309656143188477
2003-02-27,26.45316505432129
2003-02-28,26.497318267822266
2003-03-03,26.416372299194336
2003-03-04,26.074159622192383
2003-03-05,26.12567710876465
2003-03-06,25.912256240844727
2003-03-07,25.982324600219727
2003-03-10,25.53606605529785
2003-03-11,25.35535430908203
2003-03-12,25.410676956176758
2003-03-13,26.09665870666504
2003-03-14,26.129846572875977
2003-03-17,26.734682083129883
2003-03-18,27.08506202697754
2003-03-19,27.018667221069336
2003-03-20,27.195690155029297
2003-03-21,27.575565338134766
2003-03-24,26.9854793548584
2003-03-25,27.27315330505371
2003-03-26,26.93752670288086
2003-03-27,27.118247985839844
2003-03-28,27.107187271118164
2003-03-31,26.55398178100586
2003-04-01,27.014982223510742
2003-04-02,27.553430557250977
2003-04-03,27.56819725036621
2003-04-04,27.48705291748047
2003-04-07,27.50550651550293
2003-04-08,27.527631759643555
2003-04-09,27.37640380859375
2003-04-10,27.383787155151367
2003-04-11,27.23257827758789
2003-04-14,27.726778030395508
2003-04-15,28.0255126953125
2003-04-16,27.734149932861328
2003-04-17,28.158281326293945
2003-04-21,28.35005760192871
2003-04-22,28.740985870361328
2003-04-23,29.043411254882812
2003-04-24,28.89589500427246
2003-04-25,28.490205764770508
2003-04-28,28.995468139648438
2003-04-29,29.190927505493164
2003-04-30,29.283132553100586
2003-05-01,29.246240615844727
2003-05-02,29.98386001586914
2003-05-05,30.120319366455078
2003-05-06,30.407995223999023
2003-05-07,30.22357940673828
2003-05-08,29.972814559936523
2003-05-09,30.40430450439453
2003-05-12,30.736228942871094
2003-05-13,30.916948318481445
2003-05-14,30.89849090576172
2003-05-15,31.02021598815918
2003-05-16,30.636653900146484
2003-05-19,30.105588912963867
2003-05-20,30.098194122314453
2003-05-21,30.212528228759766
2003-05-22,30.51862335205078
2003-05-23,30.758352279663086
2003-05-27,31.481224060058594
2003-05-28,31.695117950439453
2003-05-29,31.8979549407959
2003-05-30,32.46592330932617
2003-06-02,32.63557434082031
2003-06-03,32.73884582519531
2003-06-04,33.18510818481445
2003-06-05,33.72725296020508
2003-06-06,33.33999252319336
2003-06-09,32.720401763916016
2003-06-10,33.210914611816406
2003-06-11,33.524383544921875
2003-06-12,33.712486267089844
2003-06-13,33.114036560058594
2003-06-16,33.671844482421875
2003-06-17,33.742027282714844
2003-06-18,33.7198600769043
2003-06-19,33.26182174682617
2003-06-20,32.977352142333984
2003-06-23,32.38998794555664
2003-06-24,32.37892532348633
2003-06-25,32.59687042236328
2003-06-26,33.15467071533203
2003-06-27,32.94410705566406
2003-06-30,32.84065246582031
2003-07-01,33.06600570678711
2003-07-02,33.893497467041016
2003-07-03,33.601661682128906
2003-07-07,34.29985427856445
2003-07-08,34.90937423706055
2003-07-09,35.16797637939453
2003-07-10,34.480857849121094
2003-07-11,34.957401275634766
2003-07-14,35.24555587768555
2003-07-15,35.14949417114258
2003-07-16,34.957401275634766
2003-07-17,33.84916687011719
2003-07-18,34.07820129394531
2003-07-21,33.782684326171875
2003-07-22,34.177947998046875
2003-07-23,34.410667419433594
2003-07-24,34.34418487548828
2003-07-25,34.595367431640625
2003-07-28,35.02021408081055
2003-07-29,35.03868865966797
2003-07-30,34.90568161010742
2003-07-31,34.97587203979492
2003-08-01,34.48456573486328
2003-08-04,34.13730239868164
2003-08-05,33.546241760253906
2003-08-06,33.394798278808594
2003-08-07,33.5056037902832
2003-08-08,33.43172836303711
2003-08-11,33.893497467041016
2003-08-12,34.4623908996582
2003-08-13,34.57691192626953
2003-08-14,34.80225372314453
2003-08-15,34.81332015991211
2003-08-18,35.504119873046875
2003-08-19,36.1690788269043
2003-08-20,36.15059280395508
2003-08-21,36.44613265991211
2003-08-22,35.8033561706543
2003-08-25,35.77010726928711
2003-08-26,35.90678405761719
2003-08-27,36.257720947265625
2003-08-28,36.49784851074219
2003-08-29,36.64929962158203
2003-09-02,37.49524688720703
2003-09-03,37.65410232543945
2003-09-04,37.80926513671875
2003-09-05,37.56912612915039
2003-09-08,38.09000778198242
2003-09-09,37.80926513671875
2003-09-10,37.06304168701172
2003-09-11,37.384437561035156
2003-09-12,37.549949645996094
2003-09-15,37.45737838745117
2003-09-16,38.0164909362793
2003-09-17,38.00537109375
2003-09-18,38.401580810546875
2003-09-19,38.360877990722656
2003-09-22,37.83505630493164
2003-09-23,38.349754333496094
2003-09-24,37.40183639526367
2003-09-25,36.390987396240234
2003-09-26,35.768917083740234
2003-09-29,36.409488677978516
2003-09-30,35.93555450439453
2003-10-01,36.9056510925293
2003-10-02,37.26113510131836
2003-10-03,37.849884033203125
2003-10-06,38.175724029541016
2003-10-07,38.390480041503906
2003-10-08,38.09056091308594
2003-10-09,38.490447998046875
2003-10-10,38.44231414794922
2003-10-13,39.04587173461914
2003-10-14,39.30135726928711
2003-10-15,38.80890655517578
2003-10-16,39.15695571899414
2003-10-17,38.39790344238281
2003-10-20,38.5904426574707
2003-10-21,38.76445770263672
2003-10-22,37.91651916503906
2003-10-23,37.583274841308594
2003-10-24,37.4907112121582
2003-10-27,38.03872299194336
2003-10-28,38.953311920166016
2003-10-29,39.212501525878906
2003-10-30,39.32357406616211
2003-10-31,39.06438446044922
2003-11-03,39.7271842956543
2003-11-04,39.78271484375
2003-11-05,39.97898864746094
2003-11-06,40.29372787475586
2003-11-07,39.98638916015625
2003-11-10,39.342098236083984
2003-11-11,39.07179260253906
2003-11-12,39.975284576416016
2003-11-13,40.082664489746094
2003-11-14,39.32357406616211
2003-11-17,38.84593200683594
2003-11-18,38.42010498046875
2003-11-19,38.823699951171875
2003-11-20,38.56081771850586
2003-11-21,38.98662185668945
2003-11-24,39.87900161743164
2003-11-25,40.11967086791992
2003-11-26,40.33444595336914
2003-11-28,40.5269889831543
2003-12-01,41.04908752441406
2003-12-02,40.986141204833984
2003-12-03,40.24928283691406
2003-12-04,40.34184265136719
2003-12-05,39.841957092285156
2003-12-08,40.13819122314453
2003-12-09,39.46058654785156
2003-12-10,39.1051139831543
2003-12-11,40.197444915771484
2003-12-12,40.48542022705078
2003-12-15,39.537933349609375
2003-12-16,39.8879508972168
2003-12-17,39.880496978759766
2003-12-18,40.49491500854492
2003-12-19,40.364566802978516
2003-12-22,40.81514358520508
2003-12-23,41.03855895996094
2003-12-24,40.99016571044922
2003-12-26,41.1353759765625
2003-12-29,41.760955810546875
2003-12-30,41.868934631347656
2003-12-31,41.25825500488281
2004-01-02,41.70135498046875
2004-01-05,42.18917465209961
2004-01-06,42.13331985473633
2004-01-07,42.58015441894531
2004-01-08,42.90412902832031
2004-01-09,42.56154251098633
2004-01-12,43.3584098815918
2004-01-13,43.17594528198242
2004-01-14,43.39938735961914
2004-01-15,43.51108932495117
2004-01-16,43.75311279296875
2004-01-20,44.278167724609375
2004-01-21,44.21858215332031
2004-01-22,43.969078063964844
2004-01-23,44.20740509033203
2004-01-26,44.646793365478516
2004-01-27,44.088253021240234
2004-01-28,43.39938735961914
2004-01-29,42.989749908447266
2004-01-30,43.045616149902344
2004-02-02,43.1573371887207
2004-02-03,42.915287017822266
2004-02-04,41.85404968261719
2004-02-05,42.24502182006836
2004-02-06,43.313716888427734
2004-02-09,43.39938735961914
2004-02-10,43.920684814453125
2004-02-11,44.18877410888672
2004-02-12,43.887168884277344
2004-02-13,43.43659591674805
